Thread 1 seed: 264221
Init time: 0.006187 s

Loading weights-stage1.bin finished: 0.350813 s
Loading weights-stage2.bin finished: 0.38581 s
41600->41664: 0.5392 554668 0 363745
41664->41728: 0.539 555360 110.952 363745
41728->41792: 0.539 555669 0 363634
41792->41856: 0.5386 556105 222.238 363634
41856->41920: 0.5386 556413 0 363412
41920->41984: 0.5386 558642 0 363412
41984->42048: 0.5386 558950 0 363412
42048->42112: 0.5386 559387 0 363412
42112->42176: 0.5386 559695 0 363412
42176->42240: 0.5382 560387 223.882 363412
42240->42304: 0.5382 560696 0 363188
42304->42368: 0.5378 561132 224.282 363188
42368->42432: 0.5378 561440 0 362964
42432->42496: 0.5376 562645 112.307 362964
42496->42560: 0.5376 562953 0 362852
42560->42624: 0.5374 563390 112.576 362852
42624->42688: 0.5372 563698 112.697 362739
42688->42752: 0.5372 564390 0 362626
42752->42816: 0.5372 564699 0 362626
42816->42880: 0.5372 565135 0 362626
42880->42944: 0.537 565443 113.012 362626
42944->43008: 0.5364 569720 339.255 362513
43008->43072: 0.5364 570028 0 362174
43072->43136: 0.5364 570465 0 362174
43136->43200: 0.5364 570773 0 362174
43200->43264: 0.5358 571465 342.487 362174
43264->43328: 0.5358 571774 0 361832
43328->43392: 0.5354 572210 228.713 361832
43392->43456: 0.5354 572518 0 361603
43456->43520: 0.5352 573723 114.489 361603
43520->43584: 0.5352 574031 0 361488
43584->43648: 0.5352 574468 0 361488
43648->43712: 0.5352 574776 0 361488
43712->43776: 0.5352 575468 0 361488
43776->43840: 0.535 575777 115.078 361488
43840->43904: 0.5344 576213 345.489 361373
43904->43968: 0.5342 576521 115.227 361028
43968->44032: 0.5334 578750 461.225 360913
44032->44096: 0.5334 579058 0 360451
44096->44160: 0.5332 579495 115.796 360451
44160->44224: 0.533 579803 115.918 360336
44224->44288: 0.5326 580495 231.925 360220
44288->44352: 0.5326 580804 0 359988
44352->44416: 0.5314 581240 696.942 359988
44416->44480: 0.531 581548 232.5 359291
44480->44544: 0.53 582753 581.576 359058
44544->44608: 0.5296 583061 233.07 358477
44608->44672: 0.5294 583498 116.632 358244
44672->44736: 0.5282 583806 700.209 358127
44736->44800: 0.5268 584498 817.325 357427
44800->44864: 0.5262 584807 350.688 356609
44864->44928: 0.5228 585243 1988.32 356259
44928->44992: 0.5208 585551 1170.51 354270
44992->45056: 0.5144 593924 3747.52 353100
45056->45120: 0.5144 594232 0 349352
45120->45184: 0.5144 594669 0 349352
45184->45248: 0.5144 594977 0 349352
45248->45312: 0.5144 595669 0 349352
45312->45376: 0.5144 595978 0 349352
45376->45440: 0.514 596414 238.395 349352
45440->45504: 0.514 596722 0 349114
45504->45568: 0.5138 597927 119.329 349114
45568->45632: 0.5138 598235 0 348995
45632->45696: 0.5138 598672 0 348995
45696->45760: 0.5134 598980 239.473 348995
45760->45824: 0.5134 599672 0 348755
45824->45888: 0.5134 599981 0 348755
45888->45952: 0.513 600417 239.996 348755
45952->46016: 0.5124 600725 360.274 348515
46016->46080: 0.5106 602954 1081.31 348155
46080->46144: 0.5106 603262 0 347074
46144->46208: 0.5102 603699 241.273 347074
46208->46272: 0.5096 604007 362.243 346832
46272->46336: 0.5092 604699 241.607 346470
46336->46400: 0.509 605008 120.924 346228
46400->46464: 0.508 605444 605 346108
46464->46528: 0.5074 605752 363.291 345503
46528->46592: 0.5054 606957 1211.49 345139
46592->46656: 0.5054 607265 0 343928
46656->46720: 0.5042 607702 728.731 343928
46720->46784: 0.5034 608010 486.133 343199
46784->46848: 0.5006 608702 1702.46 342713
46848->46912: 0.4996 609011 608.694 341010
46912->46976: 0.496 609447 2192.44 340402
46976->47040: 0.4938 609755 1340.77 338209
47040->47104: 0.4834 614032 6341.47 336869
47104->47168: 0.4834 614340 0 330527
47168->47232: 0.4832 614777 122.852 330527
47232->47296: 0.482 615085 737.744 330404
47296->47360: 0.479 615777 1845.25 329666
47360->47424: 0.4786 616086 246.315 327821
47424->47488: 0.477 616522 985.735 327575
47488->47552: 0.4762 616830 493.208 326589
47552->47616: 0.472 618035 2590.69 326096
47616->47680: 0.4718 618343 123.609 323505
47680->47744: 0.4704 618780 865.677 323382
47744->47808: 0.4694 619088 618.79 322516
47808->47872: 0.4654 619780 2476.34 321897
47872->47936: 0.4646 620089 495.833 319421
47936->48000: 0.46 620525 2852.4 318925
48000->48064: 0.4572 620833 1737.48 316073
48064->48128: 0.4462 623062 6829.15 314335
48128->48192: 0.4454 623370 498.458 307506
48192->48256: 0.443 623807 1496.1 307008
48256->48320: 0.4408 624115 1372.36 305511
48320->48384: 0.4358 624807 3120.59 304139
48384->48448: 0.4332 625116 1624.49 301018
48448->48512: 0.4246 625552 5375.99 299394
48512->48576: 0.4216 625860 1876.65 294018
48576->48640: 0.4074 627065 8887.22 292141
48640->48704: 0.4066 627373 501.66 283254
48704->48768: 0.4008 627810 3638.77 282752
48768->48832: 0.3986 628118 1381.17 279114
48832->48896: 0.385 628810 8542.42 277732
48896->48960: 0.3784 629119 4150.14 269190
48960->49024: 0.3624 629555 10065.9 265040
49024->49088: 0.3544 629863 5036.43 254974
49088->49152: 0.305 662812 31115.3 249938
49152->49216: 0.305 663120 0 218822
49216->49280: 0.305 663557 0 218822
49280->49344: 0.3048 663865 132.714 218822
49344->49408: 0.3048 664557 0 218690
49408->49472: 0.3048 664866 0 218690
49472->49536: 0.3048 665302 0 218690
49536->49600: 0.3048 665610 0 218690
49600->49664: 0.3042 666815 399.373 218690
49664->49728: 0.3042 667123 0 218290
49728->49792: 0.304 667560 133.427 218290
49792->49856: 0.304 667868 0 218157
49856->49920: 0.3026 668560 935.011 218157
49920->49984: 0.3024 668869 133.714 217222
49984->50048: 0.3022 669305 133.776 217088
50048->50112: 0.3014 669613 535.433 216954
50112->50176: 0.3002 671842 803.55 216419
50176->50240: 0.3002 672150 0 215615
50240->50304: 0.3002 672587 0 215615
50304->50368: 0.3 672895 134.5 215615
50368->50432: 0.2986 673587 942.069 215481
50432->50496: 0.2986 673896 0 214539
50496->50560: 0.2968 674332 1213.01 214539
50560->50624: 0.2962 674640 404.586 213326
50624->50688: 0.2916 675845 3103.36 212921
50688->50752: 0.2914 676153 135.171 209818
50752->50816: 0.291 676590 270.446 209683
50816->50880: 0.2906 676898 270.64 209412
50880->50944: 0.2866 677590 2707.6 209142
50944->51008: 0.2864 677899 135.52 206434
51008->51072: 0.2836 678335 1898.11 206298
51072->51136: 0.282 678643 1085.33 204400
51136->51200: 0.2732 682920 5972.06 203315
51200->51264: 0.273 683228 136.586 197343
51264->51328: 0.2726 683665 273.296 197206
51328->51392: 0.2726 683973 0 196933
51392->51456: 0.2712 684665 957.558 196933
51456->51520: 0.271 684974 136.935 195975
51520->51584: 0.2706 685410 273.994 195839
51584->51648: 0.2704 685718 137.084 195565
51648->51712: 0.2686 686923 1234.29 195427
51712->51776: 0.2686 687231 0 194193
51776->51840: 0.2682 687668 274.877 194193
51840->51904: 0.2678 687976 275.072 193918
51904->51968: 0.2664 688668 963.162 193643
51968->52032: 0.266 688977 275.472 192680
52032->52096: 0.2652 689413 551.191 192405
52096->52160: 0.2642 689721 689.404 191853
52160->52224: 0.261 691950 2207.1 191164
52224->52288: 0.261 692258 0 188957
52288->52352: 0.2606 692695 276.908 188957
52352->52416: 0.2602 693003 277.083 188680
52416->52480: 0.2582 693695 1386.01 188403
52480->52544: 0.2576 694004 416.204 187017
52544->52608: 0.2566 694440 694.015 186601
52608->52672: 0.2546 694748 1388.88 185907
52672->52736: 0.2474 695953 5002.18 184518
52736->52800: 0.2474 696261 0 179516
52800->52864: 0.2452 696698 1531.78 179516
52864->52928: 0.2424 697006 1950.74 177984
52928->52992: 0.237 697698 3763.83 176033
52992->53056: 0.2352 698007 1255.86 172269
53056->53120: 0.2282 698443 4886.05 171013
53120->53184: 0.2248 698751 2374.71 166127
53184->53248: 0.2152 707124 6708.01 163753
53248->53312: 0.2152 707432 0 157045
53312->53376: 0.2152 707869 0 157045
53376->53440: 0.215 708177 141.576 157045
53440->53504: 0.2142 708869 566.541 156903
53504->53568: 0.214 709178 141.776 156336
53568->53632: 0.2132 709614 567.341 156195
53632->53696: 0.2126 709922 425.776 155627
53696->53760: 0.2098 711127 1987.77 155202
53760->53824: 0.2098 711435 0 153214
53824->53888: 0.2092 711872 426.868 153214
53888->53952: 0.2092 712180 0 152787
53952->54016: 0.2076 712872 1139.49 152787
54016->54080: 0.2074 713181 142.577 151647
54080->54144: 0.205 713617 1711.63 151505
54144->54208: 0.203 713925 1427.24 149793
54208->54272: 0.1958 716154 5140.25 148366
54272->54336: 0.1958 716462 0 143226
54336->54400: 0.195 716899 573.179 143226
54400->54464: 0.1946 717207 286.754 142653
54464->54528: 0.1912 717899 2438.5 142366
54528->54592: 0.1906 718208 430.747 139927
54592->54656: 0.1848 718644 4165.6 139497
54656->54720: 0.1808 718952 2874.57 135331
54720->54784: 0.17 720157 7764.69 132456
54784->54848: 0.1688 720465 864.192 124692
54848->54912: 0.1642 720902 3314.14 123828
54912->54976: 0.1612 721210 2162.7 120513
54976->55040: 0.1504 721902 7789.07 118351
55040->55104: 0.1478 722211 1876.95 110562
55104->55168: 0.1404 722647 5344.35 108685
55168->55232: 0.1356 722955 3468.71 103340
55232->55296: 0.1266 727232 6506.6 99871.6
55296->55360: 0.1266 727540 0 93365
55360->55424: 0.1264 727977 145.51 93365
55424->55488: 0.1262 728285 145.587 93219.5
55488->55552: 0.1248 728977 1019.61 93073.9
55552->55616: 0.1248 729286 0 92054.3
55616->55680: 0.1226 729722 1604.43 92054.3
55680->55744: 0.1212 730030 1021.61 90449.9
55744->55808: 0.1146 731235 4818.2 89428.2
55808->55872: 0.1134 731543 877.486 84610
55872->55936: 0.1088 731980 3365.1 83732.6
55936->56000: 0.1064 732288 1756.75 80367.5
56000->56064: 0.0979999 732980 6151.29 78610.7
56064->56128: 0.0969999 733289 732.982 72459.4
56128->56192: 0.0887999 733725 6012.97 71726.4
56192->56256: 0.0853999 734033 2494.66 65713.5
56256->56320: 0.0781999 736262 5285.04 63218.8
56320->56384: 0.0776 736570 441.682 57933.8
56384->56448: 0.069 737007 6334.51 57492.1
56448->56512: 0.062 737315 5159.05 51157.6
56512->56576: 0.046 738007 11797 45998.5
56576->56640: 0.0412 738316 3542.43 34201.5
56640->56704: 0.0314 738752 7235.5 30659.1
56704->56768: 0.025 739060 4728.01 23423.6
56768->56832: 0.0182 740265 5025.61 18695.6
56832->56896: 0.017 740573 888.318 13669.9
56896->56960: 0.014 741010 2221.72 12781.6
56960->57024: 0.0132 741318 592.808 10559.9
57024->57088: 0.0106 742010 1927.43 9967.1
57088->57152: 0.00939999 742319 890.42 8039.68
57152->57216: 0.0076 742755 1336.17 7149.26
57216->57280: 0.0072 743063 297.102 5813.09
57280->57344: 0.0044 759628 2080.58 5515.99
57344->57408: 0.0044 759936 0 3435.41
57408->57472: 0.0044 760373 0 3435.41
57472->57536: 0.0044 760681 0 3435.41
57536->57600: 0.0044 761373 0 3435.41
57600->57664: 0.0044 761682 0 3435.41
57664->57728: 0.0044 762118 0 3435.41
57728->57792: 0.0044 762426 0 3435.41
57792->57856: 0.0044 763631 0 3435.41
57856->57920: 0.0044 763939 0 3435.41
57920->57984: 0.0044 764376 0 3435.41
57984->58048: 0.0044 764684 0 3435.41
58048->58112: 0.0044 765376 0 3435.41
58112->58176: 0.0042 765685 153.075 3435.41
58176->58240: 0.0042 766121 0 3282.33
58240->58304: 0.0042 766429 0 3282.33
58304->58368: 0.004 768658 153.286 3282.33
58368->58432: 0.004 768966 0 3129.05
58432->58496: 0.004 769403 0 3129.05
58496->58560: 0.004 769711 0 3129.05
58560->58624: 0.004 770403 0 3129.05
58624->58688: 0.004 770712 0 3129.05
58688->58752: 0.004 771148 0 3129.05
58752->58816: 0.0036 771456 308.459 3129.05
58816->58880: 0.0036 772661 0 2820.59
58880->58944: 0.0036 772969 0 2820.59
58944->59008: 0.0034 773406 154.594 2820.59
59008->59072: 0.0034 773714 0 2666
59072->59136: 0.0034 774406 0 2666
59136->59200: 0.0034 774715 0 2666
59200->59264: 0.0028 775151 464.829 2666
59264->59328: 0.0026 775459 155.03 2201.17
59328->59392: 0.0024 779736 155.092 2046.14
59392->59456: 0.0024 780044 0 1891.04
59456->59520: 0.0024 780481 0 1891.04
59520->59584: 0.0024 780789 0 1891.04
59584->59648: 0.0024 781481 0 1891.04
59648->59712: 0.0024 781790 0 1891.04
59712->59776: 0.0024 782226 0 1891.04
59776->59840: 0.0022 782534 156.445 1891.04
59840->59904: 0.0018 783739 313.014 1734.6
59904->59968: 0.0018 784047 0 1421.59
59968->60032: 0.0016 784484 156.809 1421.59
60032->60096: 0.0016 784792 0 1264.78
60096->60160: 0.0016 785484 0 1264.78
60160->60224: 0.0016 785793 0 1264.78
60224->60288: 0.0014 786229 157.159 1264.78
60288->60352: 0.000999999 786537 314.492 1107.62
60352->60416: 0.0008 788766 157.307 793.125
60416->60480: 0.0008 789074 0 635.819
60480->60544: 0.0008 789511 0 635.819
60544->60608: 0.0006 789819 157.902 635.819
60608->60672: 0.0006 790511 0 477.916
60672->60736: 0.0004 790820 158.102 477.916
60736->60800: 0.0004 791256 0 319.814
60800->60864: 0.0004 791564 0 319.814
60864->60928: 0.0004 792769 0 319.814
60928->60992: 0.0004 793077 0 319.814
60992->61056: 0.0004 793514 0 319.814
61056->61120: 0.0004 793822 0 319.814
61120->61184: 0.0004 794514 0 319.814
61184->61248: 0.0004 794823 0 319.814
61248->61312: 0.0002 795259 158.965 319.814
61312->61376: 0.0002 795567 0 160.85
61376->61440: 0.0002 803940 0 160.85
61440->61504: 0.0002 804248 0 160.85
61504->61568: 0 804685 160.85 160.85
61568->61632: 0 804993 0 0
61632->61696: 0 805685 0 0
61696->61760: 0 805994 0 0
61760->61824: 0 806430 0 0
61824->61888: 0 806738 0 0
61888->61952: 0 807943 0 0
61952->62016: 0 808251 0 0
62016->62080: 0 808688 0 0
62080->62144: 0 808996 0 0
62144->62208: 0 809688 0 0
62208->62272: 0 809997 0 0
62272->62336: 0 810433 0 0
62336->62400: 0 810741 0 0
62400->62464: 0 812970 0 0
62464->62528: 0 813278 0 0
62528->62592: 0 813715 0 0
62592->62656: 0 814023 0 0
62656->62720: 0 814715 0 0
62720->62784: 0 815024 0 0
62784->62848: 0 815460 0 0
62848->62912: 0 815768 0 0
62912->62976: 0 816973 0 0
62976->63040: 0 817281 0 0
63040->63104: 0 817718 0 0
63104->63168: 0 818026 0 0
63168->63232: 0 818718 0 0
63232->63296: 0 819027 0 0
63296->63360: 0 819463 0 0
63360->63424: 0 819771 0 0
63424->63488: 0 824048 0 0
63488->63552: 0 824356 0 0
63552->63616: 0 824793 0 0
63616->63680: 0 825101 0 0
63680->63744: 0 825793 0 0
63744->63808: 0 826102 0 0
63808->63872: 0 826538 0 0
63872->63936: 0 826846 0 0
63936->64000: 0 828051 0 0
64000->64064: 0 828359 0 0
64064->64128: 0 828796 0 0
64128->64192: 0 829104 0 0
64192->64256: 0 829796 0 0
64256->64320: 0 830105 0 0
64320->64384: 0 830541 0 0
64384->64448: 0 830849 0 0
64448->64512: 0 833078 0 0
64512->64576: 0 833386 0 0
64576->64640: 0 833823 0 0
64640->64704: 0 834131 0 0
64704->64768: 0 834823 0 0
64768->64832: 0 835132 0 0
64832->64896: 0 835568 0 0
64896->64960: 0 835876 0 0
64960->65024: 0 837081 0 0
65024->65088: 0 837389 0 0
65088->65152: 0 837826 0 0
65152->65216: 0 838134 0 0
65216->65280: 0 838826 0 0
65280->65344: 0 839135 0 0
65344->65408: 0 839571 0 0
65408->65472: 0 839879 0 0
